index,Image_name,specimen,species,source_dataset
1330,LIRA-03-OD-08&&09-01-2023&&ODL091_02.jpg,LIRA-03-OD-08&&09-01-2023&&ODL091,0,M7
1332,LIRA-03-OD-05&&09-01-2023&&ODL074_01.jpg,LIRA-03-OD-05&&09-01-2023&&ODL074,0,M7
1334,LIRA-03-OD-11&&09-01-2023&&ODK111_02.jpg,LIRA-03-OD-11&&09-01-2023&&ODK111,0,M7
1335,LIRA-03-OD-05&&09-01-2023&&ODL072_01.jpg,LIRA-03-OD-05&&09-01-2023&&ODL072,0,M7
1336,LIRA-03-OD-11&&09-01-2023&&ODK111_01.jpg,LIRA-03-OD-11&&09-01-2023&&ODK111,0,M7
1337,LIRA-03-OD-03&&09-01-2023&&ODL065_02.jpg,LIRA-03-OD-03&&09-01-2023&&ODL065,0,M7
1338,LIRA-03-OD-11&&09-01-2023&&ODK107_01.jpg,LIRA-03-OD-11&&09-01-2023&&ODK107,0,M7
1340,LIRA-03-OD-04&&09-01-2023&&ODL068_02.jpg,LIRA-03-OD-04&&09-01-2023&&ODL068,0,M7
1341,Lira04KS-12&&09-01-2023&&KSL045_03.jpg,Lira04KS-12&&09-01-2023&&KSL045,0,M7
1342,Lira04KS-04&&09-01-2023&&KSL013_03.jpg,Lira04KS-04&&09-01-2023&&KSL013,0,M7
1344,Lira04KS-11&&09-01-2023&&KSL041_02.jpg,Lira04KS-11&&09-01-2023&&KSL041,0,M7
1346,Lira04KS-11&&09-01-2023&&KSL041.jpg,Lira04KS-11&&09-01-2023&&KSL041,0,M7
1348,Lira02KS-12&&07-01-2023&&KSL057.jpg,Lira02KS-12&&07-01-2023&&KSL057,0,M7
1349,Lira04KS-08&&09-01-2023&&KSL029_05.jpg,Lira04KS-08&&09-01-2023&&KSL029,0,M7
1351,Lira04KS-11&&09-01-2023&&KSL041_01.jpg,Lira04KS-11&&09-01-2023&&KSL041,0,M7
1352,Lira03BJ-02&&09-01-2023&&JOL009.jpg,Lira03BJ-02&&09-01-2023&&JOL009,0,M7
1353,Lira01KJ-18&&09-01-2023&&KJL073_02.jpg,Lira01KJ-18&&09-01-2023&&KJL073,0,M7
1354,lira01KJ-17&&09-01-2023&&KJL065.jpg,lira01KJ-17&&09-01-2023&&KJL065,0,M7
1355,Lira-03&&07-01-2023&&DL005_01.jpg,Lira-03&&07-01-2023&&DL005,0,M7
1356,Lira01KJ-02&&08-01-2023&&KJL006.jpg,Lira01KJ-02&&08-01-2023&&KJL006,0,M7
1357,lira01KJ-03&&08-01-2023&&KJL010_02.jpg,lira01KJ-03&&08-01-2023&&KJL010,0,M7
1358,Lira01KJ-18&&09-01-2023&&KJL073_01.jpg,Lira01KJ-18&&09-01-2023&&KJL073,0,M7
1360,Lira-01&&07-01-2023&&JAL011.jpg,Lira-01&&07-01-2023&&JAL011,0,M7
1362,Lira01KJ-18&&09-01-2023&&KJL075.jpg,Lira01KJ-18&&09-01-2023&&KJL075,0,M7
1363,lira&&07-01-2023&&DL009.jpg,lira&&07-01-2023&&DL009,0,M7
1367,Lira-04-SP-05&&09-01-2023&&SPL030_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL030,0,M7
1368,Lira-04-SP-05&&09-01-2023&&SPL030_02.jpg,Lira-04-SP-05&&09-01-2023&&SPL030,0,M7
1369,Lira-04-SP-05&&09-01-2023&&SPL032.jpg,Lira-04-SP-05&&09-01-2023&&SPL032,0,M7
1370,Lira-04-SP-05&&09-01-2023&&SPL032_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL032,0,M7
1371,Lira-04-SP-05&&09-01-2023&&SPL033.jpg,Lira-04-SP-05&&09-01-2023&&SPL033,0,M7
1372,Lira-04-SP-05&&09-01-2023&&SPL032_02.jpg,Lira-04-SP-05&&09-01-2023&&SPL032,0,M7
1373,Lira-04-SP-05&&09-01-2023&&SPL033_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL033,0,M7
1374,Lira-04-SP-05&&09-01-2023&&SPL033_02.jpg,Lira-04-SP-05&&09-01-2023&&SPL033,0,M7
1375,Lira-04-SP-05&&09-01-2023&&SPL034_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL034,0,M7
1376,Lira-04-SP-05&&09-01-2023&&SPL034.jpg,Lira-04-SP-05&&09-01-2023&&SPL034,0,M7
1377,Lira-04-SP-05&&09-01-2023&&SPL035_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL035,0,M7
1378,Lira-04-SP-05&&09-01-2023&&SPL035.jpg,Lira-04-SP-05&&09-01-2023&&SPL035,0,M7
1379,Lira-04-SP-05&&09-01-2023&&SPL034_02.jpg,Lira-04-SP-05&&09-01-2023&&SPL034,0,M7
1384,Lira-04-SP-05&&09-01-2023&&SPL027_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL027,0,M7
1385,Lira-04-SP-05&&09-01-2023&&SPL025.jpg,Lira-04-SP-05&&09-01-2023&&SPL025,0,M7
1386,Lira-04-SP-05&&09-01-2023&&SPL027.jpg,Lira-04-SP-05&&09-01-2023&&SPL027,0,M7
1387,Lira-04-SP-05&&09-01-2023&&SPL028_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL028,0,M7
1388,Lira-04-SP-05&&09-01-2023&&SPL028.jpg,Lira-04-SP-05&&09-01-2023&&SPL028,0,M7
1389,Lira-04-SP-05&&09-01-2023&&SPL028_02.jpg,Lira-04-SP-05&&09-01-2023&&SPL028,0,M7
1390,Lira-04-SP-05&&09-01-2023&&SPL029.jpg,Lira-04-SP-05&&09-01-2023&&SPL029,0,M7
1391,Lira-04-SP-05&&09-01-2023&&SPL029_01.jpg,Lira-04-SP-05&&09-01-2023&&SPL029,0,M7
1392,Lira-04-SP-05&&09-01-2023&&SPL030.jpg,Lira-04-SP-05&&09-01-2023&&SPL030,0,M7
1393,Lira-04-SP-05&&09-01-2023&&SPL029_02.jpg,Lira-04-SP-05&&09-01-2023&&SPL029,0,M7
1394,Lira-04-RT-02&&09-01-2023&&RTL012.jpg,Lira-04-RT-02&&09-01-2023&&RTL012,0,M7
1395,Lira-05-SP-01&&09-01-2023&&SPL039.jpg,Lira-05-SP-01&&09-01-2023&&SPL039,0,M7
1398,Lira-05-SP-01&&09-01-2023&&SPL038_02.jpg,Lira-05-SP-01&&09-01-2023&&SPL038,0,M7
1399,Lira-05-SP-01&&09-01-2023&&SPL039_02.jpg,Lira-05-SP-01&&09-01-2023&&SPL039,0,M7
1400,Lira-05-SP-01&&09-01-2023&&SPL041_02.jpg,Lira-05-SP-01&&09-01-2023&&SPL041,0,M7
1401,Lira-05-SP-01&&09-01-2023&&SPL042_02.jpg,Lira-05-SP-01&&09-01-2023&&SPL042,0,M7
1402,Lira-05-SP-01&&09-01-2023&&SPL041_01.jpg,Lira-05-SP-01&&09-01-2023&&SPL041,0,M7
1404,Lira-05-SP-01&&09-01-2023&&SPL042_01.jpg,Lira-05-SP-01&&09-01-2023&&SPL042,0,M7
1405,Lira-05-SP-01&&09-01-2023&&SPL043.jpg,Lira-05-SP-01&&09-01-2023&&SPL043,0,M7
1406,Lira-05-SP-01&&09-01-2023&&SPL043_02.jpg,Lira-05-SP-01&&09-01-2023&&SPL043,0,M7
1407,Lira-05-SP-01&&09-01-2023&&SPL044_02.jpg,Lira-05-SP-01&&09-01-2023&&SPL044,0,M7
1408,Lira-05-SP-01&&09-01-2023&&SPL044_01.jpg,Lira-05-SP-01&&09-01-2023&&SPL044,0,M7
1409,Lira-05-SP-01&&09-01-2023&&SPL044.jpg,Lira-05-SP-01&&09-01-2023&&SPL044,0,M7
1410,Lira-05-SP-01&&09-01-2023&&SPL043_01.jpg,Lira-05-SP-01&&09-01-2023&&SPL043,0,M7
1411,Lira05KS-01&&09-01-2023&&KSL049.jpg,Lira05KS-01&&09-01-2023&&KSL049,0,M7
1412,Lira05KS-01&&09-01-2023&&KSL049_01.jpg,Lira05KS-01&&09-01-2023&&KSL049,0,M7
1413,Lira05KS-01&&09-01-2023&&KSL048.jpg,Lira05KS-01&&09-01-2023&&KSL048,0,M7
1414,Lira05KS-01&&09-01-2023&&KSL048_01.jpg,Lira05KS-01&&09-01-2023&&KSL048,0,M7
1415,Lira05KS-01&&09-01-2023&&KSL048_02.jpg,Lira05KS-01&&09-01-2023&&KSL048,0,M7
1416,Lira05KS-01&&09-01-2023&&KSL050.jpg,Lira05KS-01&&09-01-2023&&KSL050,0,M7
1417,Lira05KS-01&&09-01-2023&&KSL049_02.jpg,Lira05KS-01&&09-01-2023&&KSL049,0,M7
1418,Lira05KS-01&&09-01-2023&&KSL050_02.jpg,Lira05KS-01&&09-01-2023&&KSL050,0,M7
1419,Lira05KS-01&&09-01-2023&&KSL050_01.jpg,Lira05KS-01&&09-01-2023&&KSL050,0,M7
1420,District-05-RT-01&&10-01-2023&&RTL001_02.jpg,District-05-RT-01&&10-01-2023&&RTL001,0,M7
1421,District-05-RT-01&&10-01-2023&&RTL002_01.jpg,District-05-RT-01&&10-01-2023&&RTL002,0,M7
1422,District-05-RT-01&&10-01-2023&&RTL002.jpg,District-05-RT-01&&10-01-2023&&RTL002,0,M7
1423,District-05-RT-01&&10-01-2023&&RTL001_01.jpg,District-05-RT-01&&10-01-2023&&RTL001,0,M7
1424,District-05-RT-01&&10-01-2023&&RTL001.jpg,District-05-RT-01&&10-01-2023&&RTL001,0,M7
1425,District-05-RT-01&&10-01-2023&&RTL003_01.jpg,District-05-RT-01&&10-01-2023&&RTL003,0,M7
1426,District-05-RT-01&&10-01-2023&&RTL003.jpg,District-05-RT-01&&10-01-2023&&RTL003,0,M7
1428,District-05-RT-01&&10-01-2023&&RTL005.jpg,District-05-RT-01&&10-01-2023&&RTL005,0,M7
1429,District-05-RT-01&&10-01-2023&&RTL005_01.jpg,District-05-RT-01&&10-01-2023&&RTL005,0,M7
1432,District-05-RT-01&&10-01-2023&&RTL002_02.jpg,District-05-RT-01&&10-01-2023&&RTL002,0,M7
1433,District-05-RT-01&&10-01-2023&&RTL005_02.jpg,District-05-RT-01&&10-01-2023&&RTL005,0,M7
1434,District-05-RT-01&&10-01-2023&&RTL006.jpg,District-05-RT-01&&10-01-2023&&RTL006,0,M7
1435,District-05-RT-01&&10-01-2023&&RTL006_02.jpg,District-05-RT-01&&10-01-2023&&RTL006,0,M7
1436,District-05-RT-01&&10-01-2023&&RTL007.jpg,District-05-RT-01&&10-01-2023&&RTL007,0,M7
1437,District-05-RT-01&&10-01-2023&&RTL007_01.jpg,District-05-RT-01&&10-01-2023&&RTL007,0,M7
1438,District-05-RT-01&&10-01-2023&&RTL006_01.jpg,District-05-RT-01&&10-01-2023&&RTL006,0,M7
1439,Lira-05-SP-02&&09-01-2023&&SPL046_01.jpg,Lira-05-SP-02&&09-01-2023&&SPL046,0,M7
1440,Lira-05-SP-02&&09-01-2023&&SPL046_02.jpg,Lira-05-SP-02&&09-01-2023&&SPL046,0,M7
1441,Lira-05-SP-02&&09-01-2023&&SPL046.jpg,Lira-05-SP-02&&09-01-2023&&SPL046,0,M7
1442,Lira-05-SP-02&&09-01-2023&&SPL045_02.jpg,Lira-05-SP-02&&09-01-2023&&SPL045,0,M7
1443,Lira-05-SP-02&&09-01-2023&&SPL045.jpg,Lira-05-SP-02&&09-01-2023&&SPL045,0,M7
1445,Lira-05-SP-02&&09-01-2023&&SPL045_01.jpg,Lira-05-SP-02&&09-01-2023&&SPL045,0,M7
1446,Lira-05-SP-02&&09-01-2023&&SPL048_01.jpg,Lira-05-SP-02&&09-01-2023&&SPL048,0,M7
1448,Lira-05-SP-02&&09-01-2023&&SPL048.jpg,Lira-05-SP-02&&09-01-2023&&SPL048,0,M7
1450,Lira-05-SP-02&&09-01-2023&&SPL048_02.jpg,Lira-05-SP-02&&09-01-2023&&SPL048,0,M7
1451,Lira05KS-02&&10-01-2023&&KSL051_01.jpg,Lira05KS-02&&10-01-2023&&KSL051,0,M7
1452,Lira05KS-02&&10-01-2023&&KSL051.jpg,Lira05KS-02&&10-01-2023&&KSL051,0,M7
1453,Lira05KS-02&&10-01-2023&&KSL052.jpg,Lira05KS-02&&10-01-2023&&KSL052,0,M7
1454,Lira05KS-02&&10-01-2023&&KSL052_02.jpg,Lira05KS-02&&10-01-2023&&KSL052,0,M7
1455,LIRA-04-OE-02&&10-01-2023&&OEL008_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL008,0,M7
1456,LIRA-04-OE-02&&10-01-2023&&OEL008_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL008,0,M7
1457,LIRA-04-OE-02&&10-01-2023&&OEL009_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL009,0,M7
1458,LIRA-04-OE-02&&10-01-2023&&OEL008.jpg,LIRA-04-OE-02&&10-01-2023&&OEL008,0,M7
1459,LIRA-04-OE-02&&10-01-2023&&OEL009.jpg,LIRA-04-OE-02&&10-01-2023&&OEL009,0,M7
1460,LIRA-04-OE-02&&10-01-2023&&OEL009_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL009,0,M7
1461,LIRA-04-OE-02&&10-01-2023&&OEL010.jpg,LIRA-04-OE-02&&10-01-2023&&OEL010,0,M7
1462,LIRA-04-OE-02&&10-01-2023&&OEL010_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL010,0,M7
1463,LIRA-04-OE-02&&10-01-2023&&OEL010_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL010,0,M7
1464,LIRA-04-OE-02&&10-01-2023&&OEL011.jpg,LIRA-04-OE-02&&10-01-2023&&OEL011,0,M7
1465,LIRA-04-OE-02&&10-01-2023&&OEL011_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL011,0,M7
1466,LIRA-04-OE-02&&10-01-2023&&OEL011_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL011,0,M7
1467,LIRA-04-OE-02&&10-01-2023&&OEL012_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL012,0,M7
1468,LIRA-04-OE-02&&10-01-2023&&OEL012_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL012,0,M7
1471,LIRA-04-OE-02&&10-01-2023&&OEL012.jpg,LIRA-04-OE-02&&10-01-2023&&OEL012,0,M7
1473,District-05-RT-02&&10-01-2023&&RTL008_02.jpg,District-05-RT-02&&10-01-2023&&RTL008,0,M7
1474,District-05-RT-02&&10-01-2023&&RTL008.jpg,District-05-RT-02&&10-01-2023&&RTL008,0,M7
1475,District-05-RT-02&&10-01-2023&&RTL008_01.jpg,District-05-RT-02&&10-01-2023&&RTL008,0,M7
1476,District-05-RT-02&&10-01-2023&&RTL009_02.jpg,District-05-RT-02&&10-01-2023&&RTL009,0,M7
1477,District-05-RT-02&&10-01-2023&&RTL009.jpg,District-05-RT-02&&10-01-2023&&RTL009,0,M7
1478,District-05-RT-02&&10-01-2023&&RTL009_01.jpg,District-05-RT-02&&10-01-2023&&RTL009,0,M7
1479,District-05-RT-02&&10-01-2023&&RTL010.jpg,District-05-RT-02&&10-01-2023&&RTL010,0,M7
1480,District-05-RT-02&&10-01-2023&&RTL010_01.jpg,District-05-RT-02&&10-01-2023&&RTL010,0,M7
1481,District-05-RT-02&&10-01-2023&&RTL010_03.jpg,District-05-RT-02&&10-01-2023&&RTL010,0,M7
1482,District-05-RT-02&&10-01-2023&&RTL010_02.jpg,District-05-RT-02&&10-01-2023&&RTL010,0,M7
1483,District-05-RT-02&&10-01-2023&&RTL010_04.jpg,District-05-RT-02&&10-01-2023&&RTL010,0,M7
1484,Lira-05-SP-03&&10-01-2023&&SPL049_02.jpg,Lira-05-SP-03&&10-01-2023&&SPL049,0,M7
1486,Lira-05-SP-03&&10-01-2023&&SPL049.jpg,Lira-05-SP-03&&10-01-2023&&SPL049,0,M7
1488,Lira-05-SP-03&&10-01-2023&&SPL051_01.jpg,Lira-05-SP-03&&10-01-2023&&SPL051,0,M7
1489,Lira-05-SP-03&&10-01-2023&&SPL049_01.jpg,Lira-05-SP-03&&10-01-2023&&SPL049,0,M7
1491,Lira-05-SP-03&&10-01-2023&&SPL051.jpg,Lira-05-SP-03&&10-01-2023&&SPL051,1,M7
1494,Lira-05-SP-03&&10-01-2023&&SPL053_01.jpg,Lira-05-SP-03&&10-01-2023&&SPL053,0,M7
1495,Lira-05-SP-03&&10-01-2023&&SPL053.jpg,Lira-05-SP-03&&10-01-2023&&SPL053,0,M7
1497,Lira-05-SP-03&&10-01-2023&&SPL051_02.jpg,Lira-05-SP-03&&10-01-2023&&SPL051,0,M7
1498,Lira-05-SP-03&&10-01-2023&&SPL053_02.jpg,Lira-05-SP-03&&10-01-2023&&SPL053,0,M7
1499,Lira-05-SP-03&&10-01-2023&&SPL054.jpg,Lira-05-SP-03&&10-01-2023&&SPL054,0,M7
1500,Lira-05-SP-03&&10-01-2023&&SPL054_02.jpg,Lira-05-SP-03&&10-01-2023&&SPL054,0,M7
1501,Lira-05-SP-03&&10-01-2023&&SPL054_01.jpg,Lira-05-SP-03&&10-01-2023&&SPL054,0,M7
1502,Lira-05-SP-03&&10-01-2023&&SPL055_01.jpg,Lira-05-SP-03&&10-01-2023&&SPL055,0,M7
1503,Lira-05-SP-03&&10-01-2023&&SPL055.jpg,Lira-05-SP-03&&10-01-2023&&SPL055,0,M7
1504,Lira-05-SP-03&&10-01-2023&&SPL055_02.jpg,Lira-05-SP-03&&10-01-2023&&SPL055,0,M7
1505,LIRA-04-OD-01&&10-01-2023&&ODL121.jpg,LIRA-04-OD-01&&10-01-2023&&ODL121,0,M7
1506,LIRA-04-OD-01&&10-01-2023&&ODL120_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL120,0,M7
1507,LIRA-04-OD-01&&10-01-2023&&ODL122.jpg,LIRA-04-OD-01&&10-01-2023&&ODL122,0,M7
1508,LIRA-04-OD-01&&10-01-2023&&ODL120_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL120,0,M7
1509,LIRA-04-OD-01&&10-01-2023&&ODL121_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL121,0,M7
1510,LIRA-04-OD-01&&10-01-2023&&ODL122_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL122,0,M7
1511,LIRA-04-OD-01&&10-01-2023&&ODL121_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL121,0,M7
1512,LIRA-04-OD-01&&10-01-2023&&ODL123_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL123,0,M7
1513,LIRA-04-OD-01&&10-01-2023&&ODL124_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL124,0,M7
1514,LIRA-04-OD-01&&10-01-2023&&ODL124.jpg,LIRA-04-OD-01&&10-01-2023&&ODL124,0,M7
1515,LIRA-04-OD-01&&10-01-2023&&ODL123_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL123,0,M7
1516,LIRA-04-OD-01&&10-01-2023&&ODL124_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL124,0,M7
1517,LIRA-04-OD-01&&10-01-2023&&ODL125_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL125,0,M7
1518,LIRA-04-OD-01&&10-01-2023&&ODL125_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL125,0,M7
1519,LIRA-04-OD-01&&10-01-2023&&ODL126.jpg,LIRA-04-OD-01&&10-01-2023&&ODL126,0,M7
1521,LIRA-04-OD-01&&10-01-2023&&ODL126_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL126,0,M7
1524,LIRA-04-OD-01&&10-01-2023&&ODL128.jpg,LIRA-04-OD-01&&10-01-2023&&ODL128,0,M7
1525,LIRA-04-OD-01&&10-01-2023&&ODL126_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL126,0,M7
1526,LIRA-04-OD-01&&10-01-2023&&ODL129.jpg,LIRA-04-OD-01&&10-01-2023&&ODL129,0,M7
1527,LIRA-04-OD-01&&10-01-2023&&ODL129_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL129,0,M7
1528,LIRA-04-OD-01&&10-01-2023&&ODL129_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL129,0,M7
1529,LIRA-04-OD-01&&10-01-2023&&ODL130.jpg,LIRA-04-OD-01&&10-01-2023&&ODL130,0,M7
1530,LIRA-04-OD-01&&10-01-2023&&ODL128_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL128,0,M7
1531,LIRA-04-OD-01&&10-01-2023&&ODL130_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL130,0,M7
1532,LIRA-04-OD-01&&10-01-2023&&ODL130_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL130,0,M7
1533,LIRA-04-OD-01&&10-01-2023&&ODL131.jpg,LIRA-04-OD-01&&10-01-2023&&ODL131,0,M7
1534,LIRA-04-OD-01&&10-01-2023&&ODL131_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL131,0,M7
1535,LIRA-04-OD-01&&10-01-2023&&ODL132.jpg,LIRA-04-OD-01&&10-01-2023&&ODL132,0,M7
1536,LIRA-04-OD-01&&10-01-2023&&ODL131_02.jpg,LIRA-04-OD-01&&10-01-2023&&ODL131,0,M7
1537,LIRA-04-OD-01&&10-01-2023&&ODL132_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL132,0,M7
1539,Lira-05-RT-03&&10-01-2023&&RT0012_02.jpg,Lira-05-RT-03&&10-01-2023&&RT0012,0,M7
1541,LIRA-04-OD-01&&10-01-2023&&ODL120.jpg,LIRA-04-OD-01&&10-01-2023&&ODL120,0,M7
1542,LIRA-04-OD-01&&10-01-2023&&ODL123.jpg,LIRA-04-OD-01&&10-01-2023&&ODL123,0,M7
1543,LIRA-04-OD-01&&10-01-2023&&ODL122_01.jpg,LIRA-04-OD-01&&10-01-2023&&ODL122,0,M7
1544,LIRA-04-OE-02&&10-01-2023&&OEL016_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL016,0,M7
1545,LIRA-04-OE-02&&10-01-2023&&OEL015_01.jpg,LIRA-04-OE-02&&10-01-2023&&OEL015,0,M7
1546,LIRA-04-OE-02&&10-01-2023&&OEL016.jpg,LIRA-04-OE-02&&10-01-2023&&OEL016,0,M7
1547,LIRA-04-OE-02&&10-01-2023&&OEL015.jpg,LIRA-04-OE-02&&10-01-2023&&OEL015,0,M7
1548,LIRA-04-OE-02&&10-01-2023&&OEL015_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL015,0,M7
1549,LIRA-04-OE-02&&10-01-2023&&OEL016_02.jpg,LIRA-04-OE-02&&10-01-2023&&OEL016,0,M7
1550,Lira05KS-03&&10-01-2023&&KSL055_03.jpg,Lira05KS-03&&10-01-2023&&KSL055,0,M7
1551,Lira-05-RT-06&&10-01-2023&&RTL015_01.jpg,Lira-05-RT-06&&10-01-2023&&RTL015,0,M7
1552,Lira-05-RT-06&&10-01-2023&&RTL016.jpg,Lira-05-RT-06&&10-01-2023&&RTL016,0,M7
1553,Lira-05-RT-06&&10-01-2023&&RTL016_01.jpg,Lira-05-RT-06&&10-01-2023&&RTL016,0,M7
1554,Lira-05-RT-06&&10-01-2023&&RTL015.jpg,Lira-05-RT-06&&10-01-2023&&RTL015,0,M7
1555,Lira-05-RT-06&&10-01-2023&&RTL017_01.jpg,Lira-05-RT-06&&10-01-2023&&RTL017,0,M7
1556,Lira-05-RT-06&&10-01-2023&&RTL016_02.jpg,Lira-05-RT-06&&10-01-2023&&RTL016,0,M7
1557,Lira-05-RT-06&&10-01-2023&&RTL017.jpg,Lira-05-RT-06&&10-01-2023&&RTL017,0,M7
1558,Lira-05-RT-06&&10-01-2023&&RTL017_02.jpg,Lira-05-RT-06&&10-01-2023&&RTL017,0,M7
1560,Lira-05-RT-06&&10-01-2023&&RTL018_01.jpg,Lira-05-RT-06&&10-01-2023&&RTL018,0,M7
1561,Lira-05-RT-06&&10-01-2023&&RTL018.jpg,Lira-05-RT-06&&10-01-2023&&RTL018,0,M7
1564,Lira05KS-04&&10-01-2023&&KSL061_01.jpg,Lira05KS-04&&10-01-2023&&KSL061,0,M7
1565,Lira05KS-04&&10-01-2023&&KSL061.jpg,Lira05KS-04&&10-01-2023&&KSL061,0,M7
1566,Lira05KS-04&&10-01-2023&&KSL061_02.jpg,Lira05KS-04&&10-01-2023&&KSL061,0,M7
1567,Lira05KS-04&&10-01-2023&&KSL064_01.jpg,Lira05KS-04&&10-01-2023&&KSL064,0,M7
1568,Lira05KS-04&&10-01-2023&&KSL064.jpg,Lira05KS-04&&10-01-2023&&KSL064,0,M7
1569,Lira05KS-04&&10-01-2023&&KSL063.jpg,Lira05KS-04&&10-01-2023&&KSL063,0,M7
1570,Lira05KS-04&&10-01-2023&&KSL063_01.jpg,Lira05KS-04&&10-01-2023&&KSL063,0,M7
1571,Lira05KS-04&&10-01-2023&&KSL063_02.jpg,Lira05KS-04&&10-01-2023&&KSL063,0,M7
1574,Lira-05-SP-04&&10-01-2023&&SPL057_01.jpg,Lira-05-SP-04&&10-01-2023&&SPL057,0,M7
1576,Lira-05-SP-04&&10-01-2023&&SPL057.jpg,Lira-05-SP-04&&10-01-2023&&SPL057,0,M7
1577,Lira05KS-04&&10-01-2023&&KSL065_02.jpg,Lira05KS-04&&10-01-2023&&KSL065,0,M7
1578,Lira-05-SP-04&&10-01-2023&&SPL058.jpg,Lira-05-SP-04&&10-01-2023&&SPL058,0,M7
1579,Lira-05-SP-04&&10-01-2023&&SPL058_02.jpg,Lira-05-SP-04&&10-01-2023&&SPL058,0,M7
1581,Lira-05-SP-04&&10-01-2023&&SPL057_02.jpg,Lira-05-SP-04&&10-01-2023&&SPL057,0,M7
1582,Lira-05-SP-04&&10-01-2023&&SPL058_01.jpg,Lira-05-SP-04&&10-01-2023&&SPL058,0,M7
1583,Lira05KS-04&&10-01-2023&&KSL064_02.jpg,Lira05KS-04&&10-01-2023&&KSL064,0,M7
1586,Lira05KS-04&&10-01-2023&&KSL065.jpg,Lira05KS-04&&10-01-2023&&KSL065,0,M7
1587,Lira05KS-04&&10-01-2023&&KSL065_01.jpg,Lira05KS-04&&10-01-2023&&KSL065,0,M7
1588,Lira-05-SP-05&&10-01-2023&&SPL060_01.jpg,Lira-05-SP-05&&10-01-2023&&SPL060,0,M7
1589,Lira-05-SP-05&&10-01-2023&&SPL060_02.jpg,Lira-05-SP-05&&10-01-2023&&SPL060,0,M7
1590,Lira-05-SP-05&&10-01-2023&&SPL061_01.jpg,Lira-05-SP-05&&10-01-2023&&SPL061,0,M7
1591,Lira-05-SP-05&&10-01-2023&&SPL060.jpg,Lira-05-SP-05&&10-01-2023&&SPL060,0,M7
1592,Lira-05-SP-05&&10-01-2023&&SPL062.jpg,Lira-05-SP-05&&10-01-2023&&SPL062,0,M7
1593,Lira-05-SP-05&&10-01-2023&&SPL062_01.jpg,Lira-05-SP-05&&10-01-2023&&SPL062,0,M7
1594,Lira-05-SP-05&&10-01-2023&&SPL061_02.jpg,Lira-05-SP-05&&10-01-2023&&SPL061,0,M7
1595,Lira-05-SP-05&&10-01-2023&&SPL061.jpg,Lira-05-SP-05&&10-01-2023&&SPL061,0,M7
1596,Lira-05-SP-05&&10-01-2023&&SPL062_02.jpg,Lira-05-SP-05&&10-01-2023&&SPL062,0,M7
1600,LIRA-03-OD-01&&09-01-2023&&ODLO51.jpg,LIRA-03-OD-01&&09-01-2023&&ODLO51,0,M7
1601,LIRA-03-OD-01&&09-01-2023&&ODLO52_02.jpg,LIRA-03-OD-01&&09-01-2023&&ODLO52,0,M7
1602,LIRA-03-OD-01&&09-01-2023&&ODLO52.jpg,LIRA-03-OD-01&&09-01-2023&&ODLO52,0,M7
1603,LIRA-03-OD-01&&09-01-2023&&ODLO52_01.jpg,LIRA-03-OD-01&&09-01-2023&&ODLO52,0,M7
