index,Image_name,specimen,species,source_dataset,title,date,specimenId,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,speciesArray,speciesScore,abdomenArray,abdomenScore,abdomen2Array,abdomen2Score,sexArray,sexScore,speciesModel,sexModel,abdomenStatusModel,abdomenStatus2Model,appVersion,yolovCoordinates,fullImage,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt,specimenIdDup,image_exists
1880,LIRA-05BJ-02&&11-01-2023&&JOL013_01.jpg,LIRA-05BJ-02&&11-01-2023&&JOL013,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1881,LIRA-05BJ-02&&11-01-2023&&JOL014_02.jpg,LIRA-05BJ-02&&11-01-2023&&JOL014,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1882,LIRA-05BJ-02&&11-01-2023&&JOL012.jpg,LIRA-05BJ-02&&11-01-2023&&JOL012,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1884,LIRA-05BJ-01&&11-01-2023&&JOL003_01.jpg,LIRA-05BJ-01&&11-01-2023&&JOL003,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,LIRA-05BJ-01&&11-01-2023&&JOL003_02.jpg,LIRA-05BJ-01&&11-01-2023&&JOL003,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1886,LIRA-05BJ-01&&11-01-2023&&JOL004_01.jpg,LIRA-05BJ-01&&11-01-2023&&JOL004,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1887,LIRA-05BJ-01&&11-01-2023&&JOL005_01.jpg,LIRA-05BJ-01&&11-01-2023&&JOL005,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1888,LIRA-05BJ-01&&11-01-2023&&JOL002_02.jpg,LIRA-05BJ-01&&11-01-2023&&JOL002,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1889,LIRA-05BJ-01&&11-01-2023&&JOL007_01.jpg,LIRA-05BJ-01&&11-01-2023&&JOL007,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1891,LIRA-05BJ-01&&11-01-2023&&JOL007_03.jpg,LIRA-05BJ-01&&11-01-2023&&JOL007,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1892,LIRA-05BJ-01&&11-01-2023&&JOL005.jpg,LIRA-05BJ-01&&11-01-2023&&JOL005,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1893,LIRA-05BJ-01&&11-01-2023&&JOL007.jpg,LIRA-05BJ-01&&11-01-2023&&JOL007,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1894,LIRA-05BJ-01&&11-01-2023&&JOL007_02.jpg,LIRA-05BJ-01&&11-01-2023&&JOL007,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1895,LIRA-05BJ-01&&11-01-2023&&JOL003.jpg,LIRA-05BJ-01&&11-01-2023&&JOL003,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1896,LIRA-05BJ-01&&11-01-2023&&JOL004.jpg,LIRA-05BJ-01&&11-01-2023&&JOL004,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1897,LIRA-05BJ-01&&11-01-2023&&JOL005_02.jpg,LIRA-05BJ-01&&11-01-2023&&JOL005,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1898,LIRA-05BJ-01&&11-01-2023&&JOL004_02.jpg,LIRA-05BJ-01&&11-01-2023&&JOL004,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1899,LIRA-05BJ-01&&11-01-2023&&JOL002.jpg,LIRA-05BJ-01&&11-01-2023&&JOL002,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1901,LIRA-05BJ-01&&11-01-2023&&JOL006_02.jpg,LIRA-05BJ-01&&11-01-2023&&JOL006,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1902,LIRA-05BJ-01&&11-01-2023&&JOL006_01.jpg,LIRA-05BJ-01&&11-01-2023&&JOL006,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1903,LIRA-05BJ-01&&11-01-2023&&JOL006.jpg,LIRA-05BJ-01&&11-01-2023&&JOL006,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1904,LIRA-05BJ-01&&11-01-2023&&JOL002_01.jpg,LIRA-05BJ-01&&11-01-2023&&JOL002,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1906,Lira-06-SP-01&&10-01-2023&&SPL083_01.jpg,Lira-06-SP-01&&10-01-2023&&SPL083,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1907,Lira-06-SP-01&&10-01-2023&&SPL083_02.jpg,Lira-06-SP-01&&10-01-2023&&SPL083,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1908,Lira-06-SP-01&&10-01-2023&&SPL082_02.jpg,Lira-06-SP-01&&10-01-2023&&SPL082,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1909,Lira-06-SP-01&&10-01-2023&&SPL083.jpg,Lira-06-SP-01&&10-01-2023&&SPL083,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1910,Lira-06-SP-01&&10-01-2023&&SPL084.jpg,Lira-06-SP-01&&10-01-2023&&SPL084,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1911,Lira-06-SP-01&&10-01-2023&&SPL082_01.jpg,Lira-06-SP-01&&10-01-2023&&SPL082,1,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1912,Lira-06-SP-01&&10-01-2023&&SPL079_02.jpg,Lira-06-SP-01&&10-01-2023&&SPL079,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1914,Lira-06-SP-01&&10-01-2023&&SPL080.jpg,Lira-06-SP-01&&10-01-2023&&SPL080,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1915,lira-05-JI-01&&11-01-2023&&JIL003.jpg,lira-05-JI-01&&11-01-2023&&JIL003,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1916,Lira-06-SP-02&&11-01-2023&&SPL086.jpg,Lira-06-SP-02&&11-01-2023&&SPL086,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1917,Lira-06-SP-02&&11-01-2023&&SPL085_02.jpg,Lira-06-SP-02&&11-01-2023&&SPL085,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1918,Lira-06-SP-02&&11-01-2023&&SPL085_01.jpg,Lira-06-SP-02&&11-01-2023&&SPL085,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1919,Lira-06-SP-02&&11-01-2023&&SPL087_02.jpg,Lira-06-SP-02&&11-01-2023&&SPL087,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1920,Lira06KS-01&&11-01-2023&&KSL075_02.jpg,Lira06KS-01&&11-01-2023&&KSL075,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1921,Lira06KS-01&&11-01-2023&&KSL077_01.jpg,Lira06KS-01&&11-01-2023&&KSL077,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1922,Lira06KS-01&&11-01-2023&&KSL075_01.jpg,Lira06KS-01&&11-01-2023&&KSL075,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1923,Lira06KS-01&&11-01-2023&&KSL076_01.jpg,Lira06KS-01&&11-01-2023&&KSL076,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1924,Lira06KS-01&&11-01-2023&&KSL075.jpg,Lira06KS-01&&11-01-2023&&KSL075,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1925,Lira06KS-01&&11-01-2023&&KSL077.jpg,Lira06KS-01&&11-01-2023&&KSL077,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1926,Lira06KS-01&&11-01-2023&&KSL079.jpg,Lira06KS-01&&11-01-2023&&KSL079,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1927,Lira06KS-01&&11-01-2023&&KSL078.jpg,Lira06KS-01&&11-01-2023&&KSL078,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1929,Lira06KS-01&&11-01-2023&&KSL076.jpg,Lira06KS-01&&11-01-2023&&KSL076,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1930,Lira06KS-01&&11-01-2023&&KSL076_02.jpg,Lira06KS-01&&11-01-2023&&KSL076,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1931,Lira06KS-01&&11-01-2023&&KSL078_01.jpg,Lira06KS-01&&11-01-2023&&KSL078,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1932,Lira06KS-01&&11-01-2023&&KSL081_01.jpg,Lira06KS-01&&11-01-2023&&KSL081,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1933,Lira06KS-01&&11-01-2023&&KSL077_02.jpg,Lira06KS-01&&11-01-2023&&KSL077,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1934,Lira06KS-01&&11-01-2023&&KSL081_02.jpg,Lira06KS-01&&11-01-2023&&KSL081,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1935,Lira06KS-01&&11-01-2023&&KSL079_02.jpg,Lira06KS-01&&11-01-2023&&KSL079,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1936,Lira06KS-01&&11-01-2023&&KSL081.jpg,Lira06KS-01&&11-01-2023&&KSL081,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,Lira06KS-02&&11-01-2023&&KSL082_01.jpg,Lira06KS-02&&11-01-2023&&KSL082,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1939,Lira06KS-02&&11-01-2023&&KSL087_02.jpg,Lira06KS-02&&11-01-2023&&KSL087,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1941,Lira06KS-02&&11-01-2023&&KSL085.jpg,Lira06KS-02&&11-01-2023&&KSL085,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1942,Lira06KS-02&&11-01-2023&&KSL085_02.jpg,Lira06KS-02&&11-01-2023&&KSL085,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1943,Lira06KS-02&&11-01-2023&&KSL086_01.jpg,Lira06KS-02&&11-01-2023&&KSL086,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1944,Lira06KS-02&&11-01-2023&&KSL087.jpg,Lira06KS-02&&11-01-2023&&KSL087,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1945,Lira06KS-02&&11-01-2023&&KSL083_01.jpg,Lira06KS-02&&11-01-2023&&KSL083,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1946,Lira06KS-02&&11-01-2023&&KSL088_02.jpg,Lira06KS-02&&11-01-2023&&KSL088,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1947,Lira06KS-02&&11-01-2023&&KSL082.jpg,Lira06KS-02&&11-01-2023&&KSL082,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1948,Lira06KS-02&&11-01-2023&&KSL088.jpg,Lira06KS-02&&11-01-2023&&KSL088,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1949,Lira06KS-02&&11-01-2023&&KSL088_01.jpg,Lira06KS-02&&11-01-2023&&KSL088,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1950,Lira06KS-02&&11-01-2023&&KSL089_01.jpg,Lira06KS-02&&11-01-2023&&KSL089,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1952,Lira06KS-03&&11-01-2023&&KSL090_02.jpg,Lira06KS-03&&11-01-2023&&KSL090,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1953,Lira06KS-03&&11-01-2023&&KSL090_01.jpg,Lira06KS-03&&11-01-2023&&KSL090,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1955,Lira06KS-03&&11-01-2023&&KSL092_02.jpg,Lira06KS-03&&11-01-2023&&KSL092,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1960,Lira06KS-03&&11-01-2023&&KSL093_02.jpg,Lira06KS-03&&11-01-2023&&KSL093,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1961,Lira06KS-03&&11-01-2023&&KSL090.jpg,Lira06KS-03&&11-01-2023&&KSL090,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1962,Lira06KS-03&&11-01-2023&&KSL092_01.jpg,Lira06KS-03&&11-01-2023&&KSL092,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1963,Lira06KS-03&&11-01-2023&&KSL095.jpg,Lira06KS-03&&11-01-2023&&KSL095,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1964,Lira06KS-03&&11-01-2023&&KSL093.jpg,Lira06KS-03&&11-01-2023&&KSL093,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1965,Lira06KS-03&&11-01-2023&&KSL095_01.jpg,Lira06KS-03&&11-01-2023&&KSL095,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1966,Lira06KS-03&&11-01-2023&&KSL093_01.jpg,Lira06KS-03&&11-01-2023&&KSL093,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1967,Lira06KS-03&&11-01-2023&&KSL092.jpg,Lira06KS-03&&11-01-2023&&KSL092,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1968,Lira06KS-03&&11-01-2023&&KSL095_02.jpg,Lira06KS-03&&11-01-2023&&KSL095,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1969,Lira04KS-05&&11-01-2023&&KSL096_02.jpg,Lira04KS-05&&11-01-2023&&KSL096,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1970,Lira04KS-05&&11-01-2023&&KSL096_01.jpg,Lira04KS-05&&11-01-2023&&KSL096,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1972,Lira04KS-05&&11-01-2023&&KSL100_02.jpg,Lira04KS-05&&11-01-2023&&KSL100,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1974,Lira04KS-05&&11-01-2023&&KSL096.jpg,Lira04KS-05&&11-01-2023&&KSL096,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1975,Lira04KS-05&&11-01-2023&&KSL099.jpg,Lira04KS-05&&11-01-2023&&KSL099,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1976,Lira04KS-05&&11-01-2023&&KSL099_02.jpg,Lira04KS-05&&11-01-2023&&KSL099,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1978,Lira04KS-05&&11-01-2023&&KSL102_01.jpg,Lira04KS-05&&11-01-2023&&KSL102,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1979,Lira04KS-05&&11-01-2023&&KSL100.jpg,Lira04KS-05&&11-01-2023&&KSL100,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1981,Lira04KS-05&&11-01-2023&&KSL101_01.jpg,Lira04KS-05&&11-01-2023&&KSL101,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1983,Lira04KS-05&&11-01-2023&&KSL101.jpg,Lira04KS-05&&11-01-2023&&KSL101,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1984,Lira04KS-05&&11-01-2023&&KSL099_01.jpg,Lira04KS-05&&11-01-2023&&KSL099,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1986,Lira04KS-05&&11-01-2023&&KSL101_02.jpg,Lira04KS-05&&11-01-2023&&KSL101,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1987,Lira04KS-05&&11-01-2023&&KSL102.jpg,Lira04KS-05&&11-01-2023&&KSL102,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1988,Lira04KS-05&&11-01-2023&&KSL100_01.jpg,Lira04KS-05&&11-01-2023&&KSL100,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1989,Lira06KS-05&&11-01-2023&&KSL104_02.jpg,Lira06KS-05&&11-01-2023&&KSL104,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1990,Lira06KS-05&&11-01-2023&&KSL104_01.jpg,Lira06KS-05&&11-01-2023&&KSL104,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1991,ADJUMAN01BJ-02&&13-01-2023&&JOA005_02.jpg,ADJUMAN01BJ-02&&13-01-2023&&JOA005,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1993,lira-05-JI-01&&11-01-2023&&JIL001_01.jpg,lira-05-JI-01&&11-01-2023&&JIL001,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1995,lira-05-JI-01&&11-01-2023&&JIL001_02.jpg,lira-05-JI-01&&11-01-2023&&JIL001,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1996,Lira-06-SP-02-Lens-2&&10-01-2023&&SPL140.jpg,Lira-06-SP-02-Lens-2&&10-01-2023&&SPL140,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1998,ADJUMAN01BJ-03&&13-01-2023&&JOA016_02.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA016,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1999,ADJUMAN01BJ-03&&13-01-2023&&JOA014_02.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA014,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2000,ADJUMAN01BJ-03&&13-01-2023&&JOA017_03.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2002,ADJUMAN01BJ-03&&13-01-2023&&JOA014_01.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA014,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2003,ADJUMAN01BJ-03&&13-01-2023&&JOA017.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2005,ADJUMAN01BJ-03&&13-01-2023&&JOA013.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA013,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2006,ADJUMAN01BJ-03&&13-01-2023&&JOA014.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA014,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2007,ADJUMAN01BJ-03&&13-01-2023&&JOA016.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA016,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2008,ADJUMAN01BJ-03&&13-01-2023&&JOA016_01.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA016,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2009,ADJUMAN01BJ-03&&13-01-2023&&JOA017_01.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2010,ADJUMAN01BJ-03&&13-01-2023&&JOA017_02.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA017,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2013,ADJUMAN01BJ-04&&13-01-2023&&JOA022_01.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA022,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2014,ADJUMAN01BJ-04&&13-01-2023&&JOA022.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA022,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2015,ADJUMAN01BJ-04&&13-01-2023&&JOA020_01.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA020,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2016,ADJUMAN01BJ-04&&13-01-2023&&JOA020.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA020,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2017,ADJUMAN01BJ-04&&13-01-2023&&JOA020_02.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA020,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2019,ADJUMAN01BJ-04&&13-01-2023&&JOA019_02.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2020,ADJUMAN01BJ-04&&13-01-2023&&JOA020_03.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA020,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2021,ADJUMAN01BJ-04&&13-01-2023&&JOA022_02.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA022,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2022,ADJUMAN01BJ-04&&13-01-2023&&JOA021_01.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA021,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2023,ADJUMAN01BJ-04&&13-01-2023&&JOA021.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA021,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2024,ADJUMAN01BJ-04&&13-01-2023&&JOA019.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2025,ADJUMAN01BJ-04&&13-01-2023&&JOA021_02.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA021,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2026,ADJUMAN01BJ-04&&13-01-2023&&JOA019_01.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2027,ADJUMAN01BJ-04&&13-01-2023&&JOA019_03.jpg,ADJUMAN01BJ-04&&13-01-2023&&JOA019,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2028,ADJUMAN01BJ-03&&13-01-2023&&JOA013_01.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA013,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2029,ADJUMAN01BJ-03&&13-01-2023&&JOA013_02.jpg,ADJUMAN01BJ-03&&13-01-2023&&JOA013,4,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2030,ADJUMAN01BJ-02&&13-01-2023&&JOA012_01.jpg,ADJUMAN01BJ-02&&13-01-2023&&JOA012,5,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
